imdb_title_id,year,duration,country,avg_vote,,,,
tt0018910,1928,60,USA,3.7,,,,
tt0018927,1928,79,USA,6.8,,,,
tt0018935,1928,107,Germany,6.7,,,,
tt0018937,1928,78,USA,6.7,,,,
tt0018972,1928,80,USA,6.6,,,,
tt0018990,1928,78,Germany,7.0,,,,
tt0018996,1929,95,UK,6.0,,,,
tt0019043,1928,74,Japan,7.1,,,,
tt0019067,1928,78,USA,6.9,,,,
tt0019071,1928,88,USA,8.0,,,,
tt0019074,1928,73,USA,7.6,,,,
tt0019096,1928,57,USA,5.7,,,,
tt0019098,1928,80,USA,6.1,,,,
tt0019109,1928,69,USA,7.8,,,,
tt0019127,1928,102,France,6.8,,,,
tt0019130,1928,110,USA,7.7,,,,
tt0019151,1928,66,USA,6.9,,,,
tt0019152,1928,72,USA,6.8,,,,
tt0019182,1927,75,USA,5.4,,,,
tt0019186,1928,137,UK,6.4,,,,
tt0019195,1928,96,USA,7.3,,,,
tt0019237,1928,85,USA,6.8,,,,
tt0019254,1928,110,France,8.2,,,,
tt0019258,1928,78,USA,7.5,,,,
tt0019286,1928,127,Soviet Union,7.1,,,,
tt0019290,1928,62,USA,6.6,,,,
tt0019304,1928,84,USA,6.7,,,,
tt0019325,1928,68,USA,6.0,,,,
tt0019344,1928,97,USA,7.2,,,,
tt0019374,1928,97,"India, UK, Germany",6.8,,,,
tt0019379,1928,83,USA,7.6,,,,
tt0019388,1928,105,USA,6.3,,,,
tt0019400,1928,80,USA,6.2,,,,
tt0019412,1928,85,USA,7.7,,,,
tt0019415,1928,178,Germany,7.6,,,,
tt0019421,1928,70,USA,7.9,,,,
tt0019429,1928,102,USA,7.4,,,,
tt0019434,1928,93,USA,6.1,,,,
tt0019451,1928,102,USA,6.8,,,,
tt0019462,1928,69,USA,6.0,,,,
tt0019480,1928,87,France,6.5,,,,
tt0019489,1928,87,USA,6.9,,,,
tt0019509,1928,84,UK,7.3,,,,
tt0019532,1928,90,USA,6.6,,,,
tt0019553,1927,94,USA,6.5,,,,
tt0019557,1929,86,USA,6.1,,,,
tt0019558,1928,113,USA,7.5,,,,
tt0019563,1928,65,USA,7.2,,,,
tt0019571,1928,66,USA,6.2,,,,
tt0019574,1928,88,USA,6.9,,,,
tt0019585,1928,95,USA,8.1,,,,
tt0019591,1928,98,USA,7.3,,,,
tt0019609,1929,82,"Germany, Soviet Union",6.9,,,,
tt0019611,1928,68,Soviet Union,7.1,,,,
tt0019629,1930,57,Spain,7.0,,,,
tt0019630,1929,91,USA,5.9,,,,
tt0019644,1929,80,USA,7.0,,,,
tt0019646,1928,195,France,7.7,,,,
tt0019649,1929,90,Soviet Union,7.2,,,,
tt0019655,1929,90,Germany,7.4,,,,
tt0019658,1929,87,UK,5.4,,,,
tt0019684,1929,91,USA,4.9,,,,
tt0019690,1929,75,USA,5.4,,,,
tt0019699,1929,93,USA,5.7,,,,
tt0019702,1929,85,UK,7.0,,,,
tt0019725,1929,104,USA,6.2,,,,
tt0019726,1929,86,USA,6.4,,,,
tt0019729,1929,100,USA,5.7,,,,
tt0019735,1929,90,USA,6.4,,,,
tt0019745,1929,82,USA,6.1,,,,
tt0019746,1929,92,France,6.8,,,,
tt0019777,1929,96,USA,7.0,,,,
tt0019785,1929,86,USA,6.4,,,,
tt0019788,1929,76,USA,5.9,,,,
tt0019796,1929,70,Japan,6.4,,,,
tt0019798,1929,115,USA,6.5,,,,
tt0019800,1929,75,USA,6.0,,,,
tt0019811,1929,62,USA,6.5,,,,
tt0019815,1929,97,USA,6.1,,,,
tt0019823,1929,90,USA,6.2,,,,
tt0019824,1928,99,USA,6.3,,,,
tt0019843,1929,129,USA,7.0,,,,
tt0019850,1929,85,Czechoslovakia,7.2,,,,
tt0019852,1929,71,USA,6.9,,,,
tt0019856,1929,87,USA,6.6,,,,
tt0019884,1929,110,USA,6.0,,,,
tt0019886,1929,100,USA,6.7,,,,
tt0019889,1929,50,UK,6.1,,,,
tt0019901,1929,156,Germany,7.3,,,,
tt0019909,1929,90,Germany,6.9,,,,
tt0019929,1929,82,USA,5.2,,,,
tt0019933,1929,95,USA,6.0,,,,
tt0019935,1928,113,USA,7.2,,,,
tt0019936,1929,101,USA,6.7,,,,
tt0019945,1929,72,USA,5.2,,,,
tt0019946,1929,92,USA,6.1,,,,
tt0019949,1929,69,USA,6.6,,,,
tt0019957,1929,68,USA,5.8,,,,
tt0019959,1929,109,USA,6.8,,,,
tt0019976,1929,68,USA,7.1,,,,
tt0019979,1929,70,USA,5.2,,,,
tt0019983,1929,63,USA,5.3,,,,
tt0019992,1929,73,USA,5.9,,,,
tt0019993,1929,130,USA,6.0,,,,
tt0020004,1929,60,USA,6.6,,,,
tt0020011,1929,66,Germany,6.1,,,,
tt0020014,1929,80,USA,6.0,,,,
tt0020018,1928,95,USA,5.6,,,,
tt0020025,1929,83,UK,7.1,,,,
tt0020030,1929,95,USA,7.1,,,,
tt0020034,1929,93,USA,6.1,,,,
tt0020062,1929,62,USA,6.9,,,,
tt0020075,1929,165,Norway,7.3,,,,
tt0020078,1929,60,USA,6.7,,,,
tt0020080,1928,89,USA,6.7,,,,
tt0020081,1929,94,USA,6.0,,,,
tt0020092,1929,65,USA,6.7,,,,
tt0020103,1929,74,USA,6.0,,,,
tt0020112,1929,107,USA,7.1,,,,
tt0020114,1929,71,USA,6.5,,,,
tt0020122,1929,100,USA,7.8,,,,
tt0020126,1929,95,USA,5.9,,,,
tt0020142,1929,110,"UK, Isle Of Man",6.2,,,,
tt0020143,1929,111,USA,6.2,,,,
tt0020144,1929,80,USA,5.5,,,,
tt0020163,1930,73,Germany,7.4,,,,
tt0020166,1929,60,USA,5.8,,,,
tt0020182,1929,223,France,6.9,,,,
tt0020193,1929,121,Germany,7.4,,,,
tt0020197,1929,80,USA,6.8,,,,
tt0020198,1929,95,USA,6.1,,,,
tt0020210,1929,77,USA,5.2,,,,
tt0020217,1929,82,USA,5.8,,,,
tt0020223,1928,135,USA,6.4,,,,
tt0020228,1929,135,France,6.8,,,,
tt0020230,1929,120,Soviet Union,7.4,,,,
tt0020232,1929,96,Soviet Union,7.3,,,,
tt0020238,1929,104,USA,6.0,,,,
tt0020247,1929,76,USA,6.1,,,,
tt0020253,1929,83,USA,6.9,,,,
tt0020269,1929,92,UK,7.2,,,,
tt0020286,1929,74,"UK, India, Germany",6.5,,,,
tt0020293,1930,67,Soviet Union,6.8,,,,
tt0020298,1932,101,USA,7.2,,,,
tt0020305,1929,68,USA,5.5,,,,
tt0020320,1929,82,USA,6.8,,,,
tt0020332,1929,140,USA,6.1,,,,
tt0020335,1928,84,USA,7.2,,,,
tt0020336,1930,96,USA,6.0,,,,
tt0020358,1929,103,USA,6.0,,,,
tt0020359,1929,84,USA,5.6,,,,
tt0020364,1929,63,USA,6.1,,,,
tt0020388,1929,72,USA,6.0,,,,
tt0020392,1929,70,USA,6.2,,,,
tt0020402,1929,147,USA,6.1,,,,
tt0020403,1929,128,USA,5.9,,,,
tt0020405,1930,84,USA,7.0,,,,
tt0020410,1929,73,USA,6.8,,,,
tt0020425,1929,98,USA,5.5,,,,
tt0020431,1929,88,Germany,4.9,,,,
tt0020439,1929,76,USA,6.1,,,,
tt0020442,1929,76,USA,7.0,,,,
tt0020446,1929,105,USA,4.8,,,,
tt0020451,1929,121,Soviet Union,7.2,,,,
tt0020458,1929,87,USA,6.1,,,,
tt0020461,1929,62,USA,5.6,,,,
tt0020466,1929,121,USA,6.5,,,,
tt0020475,1929,104,Germany,7.9,,,,
tt0020479,1929,63,USA,6.3,,,,
tt0020480,1929,71,USA,5.6,,,,
tt0020488,1929,65,USA,5.9,,,,
tt0020490,1929,95,USA,5.8,,,,
tt0020492,1929,72,USA,5.8,,,,
tt0020499,1929,85,USA,6.6,,,,
tt0020502,1929,73,USA,6.4,,,,
tt0020510,1929,101,Japan,6.6,,,,
tt0020514,1929,90,USA,6.6,,,,
tt0020534,1929,94,USA,5.8,,,,
tt0020538,1929,86,USA,5.1,,,,
tt0020542,1929,65,USA,5.2,,,,
tt0020543,1929,66,USA,6.0,,,,
tt0020547,1928,151,France,6.9,,,,
tt0020556,1929,91,USA,6.8,,,,
tt0020563,1929,103,Japan,6.4,,,,
tt0020570,1929,150,Germany,7.2,,,,
tt0020572,1929,113,USA,6.0,,,,
tt0020581,1929,65,USA,6.7,,,,
tt0020585,1929,84,USA,7.2,,,,
tt0020589,1929,100,USA,6.6,,,,
tt0020590,1929,77,USA,6.4,,,,
tt0020608,1929,102,Germany,7.2,,,,
tt0020613,1929,75,USA,6.4,,,,
tt0020620,1930,96,USA,5.7,,,,
tt0020629,1930,136,USA,8.0,,,,
tt0020640,1930,97,USA,7.6,,,,
tt0020641,1930,89,USA,6.7,,,,
tt0020642,1930,85,USA,7.0,,,,
tt0020656,1930,85,France,7.2,,,,
tt0020661,1930,63,USA,5.1,,,,
tt0020668,1930,83,USA,6.4,,,,
tt0020670,1930,65,USA,5.8,,,,
tt0020673,1931,79,USA,5.4,,,,
tt0020679,1930,65,USA,6.3,,,,
tt0020686,1930,87,USA,7.1,,,,
tt0020690,1930,72,USA,5.9,,,,
tt0020691,1930,125,USA,7.2,,,,
tt0020693,1930,98,USA,6.0,,,,
tt0020695,1929,88,USA,6.1,,,,
tt0020697,1930,104,Germany,7.7,,,,
tt0020701,1930,63,UK,6.2,,,,
tt0020702,1930,82,USA,5.4,,,,
tt0020713,1930,69,USA,5.6,,,,
tt0020724,1930,100,USA,5.5,,,,
tt0020740,1930,65,USA,4.7,,,,
tt0020754,1930,88,USA,6.2,,,,
tt0020758,1930,77,USA,5.8,,,,
tt0020763,1930,70,USA,5.7,,,,
tt0020768,1930,77,USA,7.8,,,,
tt0020793,1929,88,"UK, Sweden",7.6,,,,
tt0020799,1930,97,USA,6.1,,,,
tt0020806,1930,74,USA,6.1,,,,
tt0020814,1931,86,France,7.0,,,,
tt0020815,1930,108,USA,7.2,,,,
tt0020821,1930,72,USA,6.6,,,,
tt0020823,1930,80,USA,6.0,,,,
tt0020827,1930,84,USA,6.8,,,,
tt0020828,1930,100,USA,5.3,,,,
tt0020836,1930,78,USA,6.5,,,,
tt0020838,1930,79,USA,5.9,,,,
tt0020842,1930,99,Germany,6.6,,,,
tt0020852,1930,86,UK,5.3,,,,
tt0020869,1930,66,USA,5.3,,,,
tt0020875,1932,64,USA,7.0,,,,
tt0020876,1930,93,USA,6.7,,,,
tt0020890,1930,72,USA,6.6,,,,
tt0020891,1930,79,USA,6.0,,,,
tt0020894,1930,92,USA,6.5,,,,
tt0020896,1930,65,USA,6.5,,,,
tt0020900,1930,65,USA,6.1,,,,
tt0020902,1930,92,USA,5.6,,,,
tt0020919,1930,93,USA,5.3,,,,
tt0020924,1930,68,USA,6.0,,,,
tt0020926,1930,81,USA,4.5,,,,
tt0020929,1930,90,USA,5.5,,,,
tt0020938,1930,73,USA,5.5,,,,
tt0020945,1930,78,USA,6.1,,,,
tt0020949,1929,80,USA,5.5,,,,
tt0020959,1930,93,USA,5.5,,,,
tt0020960,1930,127,USA, Helen enjoys an affair with Monte,62.0,39.0,,
tt0020966,1930,85,USA,6.5,,,,
tt0020980,1930,95,Japan,6.4,,,,
tt0020985,1930,91,USA,6.6,,,,
tt0020987,1930,75,USA,6.1,,,,
tt0021001,1930,72,USA,5.4,,,,
tt0021013,1930,120,"UK, USA",6.8,,,,
tt0021015,1930,85,UK,4.8,,,,
tt0021016,1930,113,USA,5.4,,,,
tt0021025,1930,99,USA,6.8,,,,
tt0021040,1930,99,USA, romance follows.,19.0,,,
tt0021042,1930,76,USA,6.0,,,,
tt0021044,1930,92,USA,6.6,,,,
tt0021048,1930,77,USA,5.1,,,,
tt0021053,1930,85,USA,6.5,,,,
tt0021060,1930,79,USA,6.4,,,,
tt0021061,1930,77,USA,5.6,,,,
tt0021069,1930,79,USA,5.7,,,,
tt0021070,1930,70,USA,4.5,,,,
tt0021074,1930,94,USA,6.7,,,,
tt0021079,1931,79,USA,7.3,,,,
tt0021087,1930,69,USA,6.2,,,,
tt0021090,1930,80,USA,5.5,,,,
tt0021092,1930,65,USA,5.6,,,,
tt0021094,1930,80,USA,5.3,,,,
tt0021100,1930,84,USA,5.6,,,,
tt0021102,1930,65,USA,6.3,,,,
tt0021106,1930,116,USA,6.6,,,,
tt0021110,1930,84,USA,5.8,,,,
tt0021121,1930,85,USA,6.2,,,,
tt0021128,1931,78,"Germany, UK",6.2,,,,
tt0021132,1930,69,USA,5.7,,,,
tt0021133,1930,72,USA,5.1,,,,
tt0021134,1930,66,USA,5.0,,,,
tt0021140,1930,77,USA,5.7,,,,
tt0021148,1930,69,USA,6.8,,,,
tt0021149,1930,80,USA,5.6,,,,
tt0021152,1930,89,USA,4.6,,,,
tt0021153,1930,90,USA,6.8,,,,
tt0021156,1930,92,USA,7.1,,,,
tt0021165,1930,104,UK,6.4,,,,
tt0021178,1930,78,USA,6.1,,,,
tt0021189,1930,76,USA,6.2,,,,
tt0021191,1930,69,USA,5.3,,,,
tt0021197,1930,59,USA,6.3,,,,
tt0021216,1930,62,USA,5.9,,,,
tt0021217,1930,73,USA,5.8,,,,
tt0021223,1930,102,USA,6.2,,,,
tt0021225,1930,83,USA,6.7,,,,
tt0021228,1930,86,USA,6.3,,,,
tt0021232,1930,102,USA,5.9,,,,
tt0021239,1930,67,USA,5.3,,,,
tt0021240,1930,79,USA,6.1,,,,
tt0021247,1930,84,France,7.1,,,,
tt0021263,1930,66,USA,6.1,,,,
tt0021268,1930,83,Soviet Union,7.1,,,,
tt0021273,1930,93,France,6.9,,,,
tt0021276,1930,88,USA,5.9,,,,
tt0021280,1931,82,USA,5.0,,,,
tt0021281,1930,72,USA,6.5,,,,
tt0021282,1930,88,USA,5.7,,,,
tt0021283,1930,65,Japan,6.4,,,,
tt0021287,1930,91,USA,5.6,,,,
tt0021292,1930,75,USA,5.7,,,,
tt0021294,1930,65,USA,5.9,,,,
tt0021295,1930,84,USA,5.1,,,,
tt0021297,1930,73,USA,6.8,,,,
tt0021303,1930,75,USA,5.5,,,,
tt0021304,1930,74,USA,5.9,,,,
tt0021307,1930,104,USA,5.9,,,,
tt0021309,1937,63,France,7.8,,,,
tt0021310,1930,76,USA,5.9,,,,
tt0021322,1930,82,USA,6.4,,,,
tt0021324,1930,69,USA,5.2,,,,
tt0021331,1930,55,France,7.4,,,,
tt0021335,1930,86,USA,5.6,,,,
tt0021345,1930,73,USA,5.5,,,,
tt0021371,1930,80,USA,6.7,,,,
tt0021374,1930,75,USA,5.9,,,,
tt0021376,1931,65,USA,5.5,,,,
tt0021377,1930,81,USA,6.2,,,,
tt0021381,1930,60,USA,6.3,,,,
tt0021382,1930,87,USA,6.2,,,,
tt0021394,1929,64,USA,6.2,,,,
tt0021400,1930,93,USA,6.0,,,,
tt0021401,1930,85,USA,5.4,,,,
tt0021406,1930,65,Japan,7.0,,,,
tt0021408,1930,70,USA,6.0,,,,
tt0021409,1930,96,France,7.1,,,,
tt0021413,1930,69,USA,5.6,,,,
tt0021420,1930,75,USA,6.7,,,,
tt0021435,1930,78,USA,5.3,,,,
tt0021439,1930,63,USA,5.1,,,,
tt0021464,1930,95,USA,5.7,,,,
tt0021472,1930,71,USA,5.9,,,,
tt0021483,1930,86,USA,6.2,,,,
tt0021486,1930,80,USA,6.1,,,,
tt0021493,1930,69,USA,5.7,,,,
tt0021505,1930,72,USA,6.8,,,,
tt0021508,1930,92,USA,6.0,,,,
tt0021531,1930,81,USA,6.1,,,,
tt0021533,1930,71,USA,5.6,,,,
tt0021534,1930,85,USA,5.8,,,,
tt0021542,1930,97,Germany,7.4,,,,
tt0021549,1930,93,USA,6.3,,,,
tt0021551,1930,64,USA,6.5,,,,
tt0021568,1930,79,USA,6.4,,,,
tt0021571,1930,75,Soviet Union,7.3,,,,
tt0021577,1930,60,France,7.3,,,,
tt0021580,1931,66,USA,6.0,,,,
tt0021594,1931,124,India,6.1,,,,
tt0021595,1931,70,USA,6.0,,,,
tt0021599,1931,55,USA,4.8,,,,
tt0021606,1931,70,USA,6.2,,,,
tt0021607,1931,96,USA,6.4,,,,
tt0021615,1931,84,USA,5.8,,,,
tt0021622,1931,108,USA,6.1,,,,
tt0021632,1931,76,USA,6.2,,,,
tt0021633,1931,90,USA,6.5,,,,
tt0021635,1931,90,USA,6.5,,,,
tt0021636,1931,68,USA,6.3,,,,
tt0021647,1932,66,USA,6.9,,,,
tt0021649,1931,82,USA,6.2,,,,
tt0021654,1931,90,Germany,6.8,,,,
tt0021657,1931,75,USA,6.1,,,,
tt0021668,1931,71,USA,6.8,,,,
tt0021673,1931,79,USA,7.1,,,,
tt0021681,1931,111,Germany,5.9,,,,
tt0021684,1931,81,USA,5.8,,,,
tt0021697,1931,65,USA,5.9,,,,
tt0021707,1931,63,USA,6.4,,,,
tt0021725,1931,68,USA,6.5,,,,
tt0021730,1931,86,USA,7.3,,,,
tt0021732,1931,72,USA,6.4,,,,
tt0021733,1931,76,USA,6.7,,,,
tt0021735,1931,74,USA,6.5,,,,
tt0021739,1931,91,France,7.6,,,,
tt0021743,1931,59,USA,4.4,,,,
tt0021746,1931,123,USA,5.9,,,,
tt0021749,1931,87,USA,8.5,,,,
tt0021750,1931,83,USA,7.1,,,,
tt0021754,1932,90,France,6.8,,,,
tt0021756,1931,74,USA,6.0,,,,
tt0021759,1931,95,USA,6.5,,,,
tt0021761,1931,81,USA,6.1,,,,
tt0021764,1931,75,USA,5.8,,,,
tt0021768,1931,65,USA,6.4,,,,
tt0021770,1930,97,USA,7.0,,,,
tt0021772,1931,86,USA,5.8,,,,
tt0021778,1931,80,USA,6.1,,,,
tt0021780,1931,66,USA,6.2,,,,
tt0021785,1931,70,USA,6.1,,,,
tt0021786,1931,85,USA,6.2,,,,
tt0021793,1931,106,USA,5.9,,,,
tt0021798,1931,81,USA,6.2,,,,
tt0021799,1931,100,USA,6.3,,,,
tt0021800,1931,91,USA,7.3,,,,
tt0021814,1931,75,USA,7.5,,,,
tt0021815,1931,104,USA,7.2,,,,
tt0021818,1931,112,Germany,7.4,,,,
tt0021820,1931,75,USA,5.7,,,,
tt0021825,1931,73,USA,6.2,,,,
tt0021828,1931,77,USA,5.7,,,,
tt0021829,1932,73,USA,6.2,,,,
tt0021836,1931,75,Germany,7.2,,,,
tt0021845,1931,60,USA,5.7,,,,
tt0021859,1931,74,USA,5.3,,,,
tt0021861,1931,92,USA,5.7,,,,
tt0021864,1931,105,France,6.0,,,,
tt0021865,1931,90,USA,5.9,,,,
tt0021873,1931,89,USA,7.2,,,,
tt0021874,1931,89,USA,6.3,,,,
tt0021879,1931,80,USA,5.7,,,,
tt0021884,1931,70,USA,7.8,,,,
tt0021885,1931,93,USA,6.7,,,,
tt0021889,1931,68,USA,5.4,,,,
tt0021890,1931,101,USA,6.7,,,,
tt0021895,1931,226,USA,5.6,,,,
tt0021900,1931,67,USA,5.1,,,,
tt0021906,1931,90,USA,6.4,,,,
tt0021910,1931,80,USA,7.0,,,,
tt0021917,1931,72,USA,5.1,,,,
tt0021919,1932,79,USA,5.9,,,,
tt0021927,1931,71,USA,5.7,,,,
tt0021928,1931,75,USA,6.1,,,,
tt0021931,1931,82,USA,6.5,,,,
tt0021932,1931,82,USA,6.7,,,,
tt0021933,1931,69,USA,6.9,,,,
tt0021952,1931,75,USA,6.0,,,,
tt0021966,1931,53,USA, she falls ...,3.0,,,
tt0021969,1931,75,USA,6.7,,,,
tt0021973,1931,79,USA,5.9,,,,
tt0021978,1931,70,USA,6.9,,,,
tt0021985,1931,72,Hungary,7.8,,,,
tt0021986,1931,70,USA,5.3,,,,
tt0021988,1931,72,USA,6.1,,,,
tt0021992,1931,79,USA,6.2,,,,
tt0022000,1931,92,USA,6.2,,,,
tt0022001,1931,74,USA,6.3,,,,
tt0022002,1931,73,USA,6.1,,,,
tt0022017,1931,93,"Germany, France",7.5,,,,
tt0022021,1931,76,USA,6.0,,,,
tt0022026,1931,87,USA,5.1,,,,
tt0022029,1931,75,USA,5.6,,,,
tt0022034,1931,85,Germany,7.0,,,,
tt0022043,1931,70,USA,6.0,,,,
tt0022046,1931,72,USA,6.0,,,,
tt0022048,1931,75,Japan,6.5,,,,
tt0022054,1931,76,USA,6.8,,,,
tt0022056,1931,72,USA,5.6,,,,
tt0022059,1931,72,USA,5.4,,,,
tt0022074,1931,93,USA,7.2,,,,
tt0022080,1931,114,Brazil,7.3,,,,
tt0022085,1931,68,USA,6.3,,,,
tt0022086,1931,85,USA,6.3,,,,
tt0022100,1931,117,Germany,8.3,,,,
tt0022103,1931,81,USA,6.4,,,,
tt0022105,1931,64,Japan,6.5,,,,
tt0022111,1931,80,USA,6.9,,,,
tt0022117,1931,84,USA,6.9,,,,
tt0022119,1931,74,USA, what she doesn't know is that he is a blackmailer who is using her to get to her uncle.,9.0,,,
tt0022120,1931,75,USA,5.1,,,,
tt0022121,1931,97,Germany,6.5,,,,
tt0022125,1931,130,France,7.9,,,,
tt0022134,1931,70,USA,5.8,,,,
tt0022135,1931,72,USA,5.7,,,,
tt0022139,1938,105,USA,6.3,,,,
tt0022149,1931,85,USA,6.2,,,,
tt0022150,1931,81,France,7.4,,,,
tt0022151,1931,80,USA,7.0,,,,
tt0022153,1931,90,USA,7.2,,,,
tt0022158,1931,77,USA,7.5,,,,
tt0022172,1931,69,USA,5.4,,,,
tt0022173,1931,76,USA,6.3,,,,
tt0022177,1931,72,USA,5.5,,,,
tt0022178,1931,80,USA,6.5,,,,
tt0022180,1931,87,USA,5.6,,,,
tt0022183,1931,88,Germany,7.6,,,,
tt0022185,1931,93,Germany,7.3,,,,
tt0022191,1930,56,USA,5.8,,,,
tt0022197,1931,79,USA,5.6,,,,
tt0022198,1931,95,USA,5.3,,,,
tt0022208,1931,72,USA,7.1,,,,
tt0022215,1931,90,Soviet Union,7.1,,,,
tt0022223,1931,46,France,6.1,,,,
tt0022235,1931,104,"Germany, USA",6.7,,,,
tt0022236,1931,71,USA,6.6,,,,
tt0022243,1931,79,USA,5.1,,,,
tt0022246,1931,77,USA,6.8,,,,
tt0022251,1931,56,USA,7.0,,,,
tt0022254,1931,73,USA,6.1,,,,
tt0022259,1931,63,USA,6.7,,,,
tt0022261,1931,71,USA,5.9,,,,
tt0022264,1931,74,USA,6.5,,,,
tt0022265,1931,62,USA,4.4,,,,
tt0022268,1931,89,USA,6.9,,,,
tt0022273,1931,73,USA,6.3,,,,
tt0022274,1931,56,USA,6.7,,,,
tt0022276,1931,76,USA,6.9,,,,
tt0022279,1931,84,USA,6.8,,,,
tt0022285,1931,69,USA,6.4,,,,
tt0022286,1931,83,USA,7.7,,,,
tt0022289,1931,119,Soviet Union,7.0,,,,
tt0022290,1931,72,USA,6.4,,,,
tt0022293,1931,64,USA,5.8,,,,
tt0022296,1931,89,USA,5.7,,,,
tt0022297,1931,71,USA,6.2,,,,
tt0022303,1931,77,USA,6.4,,,,
tt0022308,1932,58,USA,6.0,,,,
tt0022321,1931,69,USA,6.5,,,,
tt0022326,1931,75,USA,5.9,,,,
tt0022331,1931,76,USA,6.0,,,,
tt0022335,1931,73,USA,7.0,,,,
tt0022339,1932,81,Mexico,6.9,,,,
tt0022353,1931,90,USA,5.9,,,,
tt0022357,1931,83,USA,6.3,,,,
tt0022360,1931,96,USA,7.1,,,,
tt0022373,1931,84,UK,6.0,,,,
tt0022381,1931,66,USA,5.1,,,,
tt0022382,1931,74,USA,5.7,,,,
tt0022386,1931,75,USA,6.7,,,,
tt0022391,1931,74,USA,5.1,,,,
tt0022395,1931,85,UK,5.8,,,,
tt0022397,1931,85,USA,6.3,,,,
tt0022403,1931,81,USA,6.9,,,,
tt0022404,1931,68,USA,6.6,,,,
tt0022409,1930,56,USA,4.4,,,,
tt0022412,1931,73,USA,6.1,,,,
tt0022418,1931,90,UK,5.5,,,,
tt0022425,1931,82,USA,6.2,,,,
tt0022428,1931,107,USA,6.4,,,,
tt0022430,1931,68,USA,6.3,,,,
tt0022435,1931,81,USA,6.1,,,,
tt0022436,1931,80,USA,7.6,,,,
tt0022437,1931,91,USA,6.1,,,,
tt0022440,1931,87,USA,6.2,,,,
tt0022444,1930,93,Germany,6.3,,,,
tt0022453,1931,76,USA,6.4,,,,
tt0022454,1931,81,USA,6.8,,,,
tt0022458,1931,86,USA,7.5,,,,
tt0022463,1931,83,USA,6.2,,,,
tt0022469,1931,75,USA,6.6,,,,
tt0022478,1931,68,USA,5.4,,,,
tt0022481,1931,64,USA,5.7,,,,
tt0022484,1931,71,USA,5.8,,,,
tt0022485,1931,90,Japan,7.3,,,,
tt0022489,1931,80,USA,6.5,,,,
tt0022495,1931,122,USA,6.3,,,,
tt0022500,1931,78,USA,6.7,,,,
tt0022501,1931,70,USA,5.8,,,,
tt0022517,1931,80,USA,6.7,,,,
tt0022523,1931,74,USA,6.0,,,,
tt0022537,1931,70,"Canada, USA",6.0,,,,
tt0022550,1931,81,USA,7.5,,,,
tt0022551,1931,81,USA,6.2,,,,
tt0022572,1931,74,USA,6.2,,,,
tt0022582,1931,88,USA,6.3,,,,
tt0022599,1931,104,France,7.5,,,,
tt0022613,1932,79,USA,6.8,,,,
tt0022614,1932,63,USA,5.9,,,,
tt0022615,1932,84,USA,6.4,,,,
tt0022619,1932,61,USA,6.0,,,,
tt0022626,1932,75,USA,7.4,,,,
tt0022628,1932,85,USA,6.4,,,,
tt0022635,1932,73,USA,6.2,,,,
tt0022639,1932,84,USA,6.9,,,,
tt0022641,1932,70,USA,6.4,,,,
tt0022644,1932,70,USA,6.4,,,,
tt0022651,1932,93,USA,7.0,,,,
tt0022660,1932,86,USA,6.8,,,,
tt0022663,1932,68,USA,6.2,,,,
tt0022675,1932,80,USA,7.0,,,,
tt0022676,1932,63,USA,6.2,,,,
tt0022681,1932,54,USA,5.8,,,,
tt0022682,1932,72,USA,5.6,,,,
tt0022685,1932,70,USA,6.5,,,,
tt0022689,1932,80,USA,6.1,,,,
tt0022694,1932,85,Germany,6.8,,,,
tt0022696,1932,80,USA,6.9,,,,
tt0022698,1932,93,USA,7.1,,,,
tt0022699,1932,98,Germany,5.7,,,,
tt0022700,1932,91,USA,6.5,,,,
tt0022718,1932,85,France,7.4,,,,
tt0022725,1932,76,USA,7.6,,,,
tt0022731,1932,77,USA,5.7,,,,
tt0022735,1932,78,USA,6.8,,,,
tt0022737,1932,88,USA,7.0,,,,
tt0022748,1932,62,USA,5.4,,,,
tt0022751,1932,58,USA,6.2,,,,
tt0022753,1932,71,USA,6.3,,,,
tt0022755,1932,73,USA,5.9,,,,
tt0022775,1932,73,USA,6.9,,,,
tt0022778,1932,86,USA,6.3,,,,
tt0022784,1932,58,USA,6.0,,,,
tt0022787,1932,115,France,7.7,,,,
tt0022788,1932,70,USA,5.4,,,,
tt0022789,1932,68,USA,6.0,,,,
tt0022792,1932,85,USA,6.3,,,,
tt0022796,1932,75,USA,6.6,,,,
tt0022802,1932,75,USA,6.9,,,,
tt0022814,1932,78,USA,6.3,,,,
tt0022824,1932,81,USA,5.9,,,,
tt0022827,1932,76,USA,6.4,,,,
tt0022834,1932,77,USA,6.7,,,,
tt0022835,1931,98,USA,7.6,,,,
tt0022854,1932,72,USA,7.1,,,,
tt0022867,1933,82,"Czechoslovakia, Austria",6.7,,,,
tt0022869,1932,114,Germany,6.3,,,,
tt0022873,1932,77,USA,6.7,,,,
tt0022876,1932,74,USA,6.6,,,,
tt0022877,1932,140,France,7.7,,,,
tt0022879,1932,80,USA,6.5,,,,
tt0022882,1932,82,USA,5.6,,,,
tt0022890,1932,67,USA,5.9,,,,
tt0022897,1932,96,USA,6.5,,,,
tt0022905,1932,85,USA,6.9,,,,
tt0022913,1932,64,USA,7.9,,,,
tt0022918,1932,64,USA,5.8,,,,
